"filename", "language", "C#", "Markdown", "XML", "JSON", "Properties", "comment", "blank", "total"
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qezvlnhj_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qezvlnhj_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qezvlnhj_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qfk3vunl_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qfk3vunl_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qfk3vunl_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qfk3vunl_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qgjddbur_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qgjddbur_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qgjddbur_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qgjddbur_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qgwxgrug_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qgwxgrug_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qgwxgrug_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qh5hf50s_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qh5hf50s_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qh5hf50s_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qhduc5vr_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qhduc5vr_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qhduc5vr_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qhduc5vr_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qhnpxyld_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qhnpxyld_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qhnpxyld_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qhnpxyld_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qhqjgkad_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qhqjgkad_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qhqjgkad_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qhqjgkad_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qiq3wrrf_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qiq3wrrf_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qiq3wrrf_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qjcviy4d_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qjcviy4d_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qjcviy4d_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qjcviy4d_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qjpnqz1c_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qjpnqz1c_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qjpnqz1c_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qjpnqz1c_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qkpdkgjn_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qkpdkgjn_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qkpdkgjn_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qkpdkgjn_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qlp2iqmy_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qlp2iqmy_wpftmp.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 21, 0, 1, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qlp2iqmy_wpftmp.GlobalUsings.g.cs", "C#", 5, 0, 0, 0, 0, 1, 1, 7
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qlp2iqmy_wpftmp.sourcelink.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\chris\source\repos\Cell\Cell\obj\Debug\net8.0-windows\Cell_qltgy22z_wpftmp.AssemblyInfo.cs", "C#", 11, 0, 0, 0, 0, 10, 5, 26
